,titulo,caracteristicas,precos,endereco,rua,bairro,cidade,data_anuncio,link,data_pesquisa
579,"Casa Com 1 Dormitório para Alugar, 35 m² Por R$700/mês - Taguatinga Norte - Taguatinga/df",35 m² área total 35 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 650,"Quadra QNM 40 11, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-com-1-dormitorio-para-alugar-35-m-sup2--por-2947194659.html,30-07-20
580,"Casa para Locação Vila Bela, Formosa - Go",300 m² área total 5 Quartos 1 Banheiro 3 Vagas,R$ 1.800,"RUA A, Vila Bela, Formosa",,,,,https://www.wimoveis.com.br/propriedades/casa-para-locacao-vila-bela-formosa-go-2947181137.html,30-07-20
581,"Casa para Alugar, Laranjeiras, Formosa - Go",300 m² área total 445 m² área útil 3 Quartos 1 Banheiro 2 Vagas,R$ 800,"RUA 3, Parque das Laranjeiras, Formosa",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-laranjeiras-formosa-go-2947081048.html,30-07-20
582,"Kit Com 20 m² em Taguatinga Norte, Qna 27",20 m² área total 10 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 700,"Quadra QNA 27 14, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/kit-com-20-m-sup2--em-taguatinga-norte-qna-27-2947168469.html,30-07-20
583,Casa - Setor De Habitações Individuais Sul,5800 m² área total 800 m² área útil 6 Quartos 30 Vagas,R$ 30.000,"SHIS QI 15, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2947098880.html,30-07-20
584,"Casa para Locação Parque Da Colina, Formosa - Go",440 m² área total 3 Quartos,R$ 750,"RUA 18, Parque da Colina II, Formosa",,,,,https://www.wimoveis.com.br/propriedades/casa-para-locacao-parque-da-colina-formosa-go-2947081047.html,30-07-20
585,"Casa para Aluguel - Parque Amazônia, 3 Quartos, 150 m²",150 m² área total 150 m² área útil 3 Quartos 1 Banheiro 3 Vagas,R$ 1.250,"Avenida C-177, Parque Amazônia, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-parque-amazonia-3-quartos-150-2947102653.html,30-07-20
586,Qe 13 Conjunto I Casa 18 - 2º Andar,60 m² área total 60 m² área útil 2 Quartos 2 Banheiros 1 Vaga,R$ 2.300,"QE 13 CONJUNTO I CASA 18 , Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/qe-13-conjunto-i-casa-18-2-andar-2947041650.html,30-07-20
587,"Casa para Aluguel - Jardim Da Luz, 1 Quarto, 54 m²",54 m² área total 54 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 1.018,"Rua Felipe Camarão, Jardim da Luz, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-jardim-da-luz-1-quarto-54-2947027800.html,30-07-20
588,Casa - Setor De Habitações Individuais Sul,580 m² área total 500 m² área útil 4 Quartos 3 Banheiros 6 Vagas,R$ 7.800,"SHIS QI 29, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2947001568.html,30-07-20
589,Aluco Excelente Casa para Escritórios no Lago Sul.,40000 m² área total 730 m² área útil 9 Quartos 12 Banheiros,R$ 12.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/aluco-excelente-casa-para-escritorios-no-lago-sul.-2946962540.html,30-07-20
590,Qi 25 Conjunto 13 - Ótima Casa 05 Suítes - Localização Privilegiada,2800 m² área total 979 m² área útil 5 Quartos 8 Banheiros 3 Vagas,R$ 28.000,"Quadra SHIS QI 25 Conjunto 13, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/qi-25-conjunto-13-otima-casa-05-suites-localizacao-2946925615.html,30-07-20
591,Sobrado 4 Suítes Com Armários no Jardim Milão,660 m² área total 330 m² área útil 4 Quartos 5 Banheiros 3 Vagas,R$ 8.900,"RUA DAS TULIPAS , Jardins Milão, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/sobrado-4-suites-com-armarios-no-jardim-milao-2946943944.html,30-07-20
592,"Casa Comercial, Setor Sul",407 m² área total 200 m² área útil 0 Quartos 0 Banheiros,R$ 4.000,"Rua 104 N.700, Setor Sul, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-comercial-setor-sul-2946886250.html,30-07-20
593,Alugo Casa Com 01 Quarto na Qms 33 C Lt 04 Setor De Mansões Sobradinho - Df,35 m² área total 1 Quarto 1 Banheiro 1 Vaga,R$ 550,"QMS 33 C LOTE 04 , Centro, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/alugo-casa-com-01-quarto-na-qms-33-c-lt-04-setor-de-2946874037.html,30-07-20
594,"Casa para Aluguel - Setor Dos Funcionários, 1 Quarto, 40 m²",40 m² área total 40 m² área útil 1 Quarto 1 Banheiro,R$ 750,"Rua 32 A, Setor dos Funcionários, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-setor-dos-funcionarios-1-quarto-2946850867.html,30-07-20
595,"Sobrado, 4 Quartos, St. Bueno",179 m² área total 193 m² área útil 4 Quartos 0 Banheiros,R$ 2.500,"Rua T 30 1328, Setor Bueno, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/sobrado-4-quartos-st.-bueno-2946816481.html,30-07-20
596,Qi 03 * Projeto De Reforma C/perspectiva * Aceita Proposta *,500 m² área total 500 m² área útil 4 Quartos 6 Banheiros 6 Vagas,R$ 13.500,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/qi-03-projeto-de-reforma-c-perspectiva-aceita-2946809926.html,30-07-20
597,Casa - Residencial Jardim Ipê,300 m² área total 3 Quartos 2 Vagas,R$ 1.200,"Centro, Formosa",,,,,https://www.wimoveis.com.br/propriedades/casa-residencial-jardim-ipe-2946818431.html,30-07-20
598,"Casa, 3 Quartos, St. Marista",490 m² área total 191 m² área útil 3 Quartos 2 Banheiros,R$ 5.000,"Rua 132 , Setor Sul, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-3-quartos-st.-marista-2946793677.html,30-07-20
599,"Casa para Aluguel - Núcleo Bandeirante, 3 Quartos, 60 m²",60 m² área total 60 m² área útil 3 Quartos 2 Banheiros 4 Vagas,R$ 1.630,"Rua 12a, Nucleo Bandeirante, Núcleo Bandeirante",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-nucleo-bandeirante-3-quartos-60-2946727486.html,30-07-20
600,Smpw Quadra 27 Casa Park Way,2500 m² área total 50 m² área útil 1 Quarto 1 Banheiro 5 Vagas,R$ 2.090,"Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smpw-quadra-27-casa-park-way-2946576675.html,30-07-20
601,"Casa para Alugar, 3 Quartos, Jardim Tiradentes",250 m² área total 82 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 600,"Jardim Tiradentes, Aparecida de Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-3-quartos-jardim-tiradentes-2946605440.html,30-07-20
602,"Casa Com 292 m², 4 Suites E 4 Vagas - Setor Marista",521 m² área total 292 m² área útil 4 Quartos 1 Banheiro 4 Vagas,R$ 7.000,"Rua 1134, Quadra 242, Lote 11, Setor Marista, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-292-m-sup2--4-suites-e-4-vagas-setor-2946606684.html,30-07-20
603,Casa - Setor De Chácaras Abreu.,200 m² área total 2 Quartos 1 Vaga,R$ 600,"Centro, Formosa",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-chacaras-abreu.-2946566691.html,30-07-20
604,"Casa para Aluguel - Samambaia, 1 Quarto, 60 m²",60 m² área total 60 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 720,"Qr 502 Conjunto 5, Samambaia, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-samambaia-1-quarto-60-m-sup2-2946526763.html,30-07-20
605,"Casa Térrea De 2 Quartos Sendo 1 Suíte em Taguatinga Norte, Qna 27 Não É Sozinha no Lote",90 m² área total 90 m² área útil 2 Quartos 2 Banheiros 1 Vaga,R$ 1.300,"Quadra QNA 27 14, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-terrea-de-2-quartos-sendo-1-suite-em-taguatinga-2946517270.html,30-07-20
606,Shis Qi 28 Casa Térrea Suítes + Escritório Lago Sul,1200 m² área total 380 m² área útil 3 Quartos 0 Banheiros 5 Vagas,R$ 7.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-28-casa-terrea-suites-escritorio-lago-sul-2946506373.html,30-07-20
607,Embaixada Ou O. I,2000 m² área total 700 m² área útil 5 Quartos,R$ 12.000,"Quadra SHIS QL 26 Conjunto 6, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/embaixada-ou-o.-i-2946464699.html,30-07-20
608,"Casa para Aluguel - Lago Sul, 5 Quartos, 255 m²",255 m² área total 255 m² área útil 5 Quartos 2 Banheiros 12 Vagas,R$ 10.000,"Shis Ql 8 Conjunto 7, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-lago-sul-5-quartos-255-m-sup2-2946465603.html,30-07-20
609,"Casa para Aluguel - Taguatinga, 1 Quarto, 35 m²",35 m² área total 35 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 650,"Qnm 40, Taguatinga Centro, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-taguatinga-1-quarto-35-m-sup2-2946441951.html,30-07-20
610,Aluga - Se Casa Qi 05 Chacara De 12 Mil m².,700 m² área total 700 m² área útil 0 Quartos 10 Banheiros 50 Vagas,R$ 18.000.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/aluga-se-casa-qi-05-chacara-de-12-mil-m-sup2-.-2946448263.html,30-07-20
611,Casa Colonial Santo Antonio,600 m² área total 210 m² área útil 3 Quartos 2 Banheiros 2 Vagas,R$ 2.000,"Rua dos Pirineus 31, Centro, Pirenópolis",,,,,https://www.wimoveis.com.br/propriedades/casa-colonial-santo-antonio-2946312851.html,30-07-20
612,Ql 12 Península Perfeita para Embaixadas E Escritórios,1000 m² área total 1000 m² área útil 5 Quartos 8 Banheiros 4 Vagas,R$ 29.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/ql-12-peninsula-perfeita-para-embaixadas-e-escritorios-2946320479.html,30-07-20
613,"Sobrado para Alugar, 3 Quartos, Setor Nova Suíça",302 m² área total 302 m² área útil 4 Quartos 2 Banheiros 2 Vagas,R$ 4.000,"Setor Nova Suiça, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/sobrado-para-alugar-3-quartos-setor-nova-suica-2946264309.html,30-07-20
614,Casa - Paranoa,128 m² área total 2 Quartos 1 Banheiro,R$ 650,"Paranoa, Paranoá",,,,,https://www.wimoveis.com.br/propriedades/casa-paranoa-2946266094.html,30-07-20
615,"Casa para Aluguel - Vicente Pires I, 1 Quarto, 25 m²",25 m² área total 25 m² área útil 1 Quarto 1 Banheiro 2 Vagas,R$ 1.000,"Rua 6, Centro, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vicente-pires-i-1-quarto-25-2946254376.html,30-07-20
616,"Casa para Aluguel - Ceilândia, 3 Quartos, 110 m²",110 m² área total 110 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 950,"Qnm 5 Conjunto E, Ceilandia Centro, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-ceilandia-3-quartos-110-m-sup2-2946254314.html,30-07-20
617,"Casa para Aluguel - Lago Norte, 6 Quartos, 370 m²",370 m² área total 370 m² área útil 6 Quartos 6 Banheiros 4 Vagas,R$ 13.000,"Shin Qi 14, Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-lago-norte-6-quartos-370-m-sup2-2946254474.html,30-07-20
618,Locação! 3 Quartos! Qe 01 - Guará I,200 m² área total 170 m² área útil 3 Quartos 2 Banheiros 2 Vagas,R$ 3.000,"Quadra QE 1 Conjunto M 0, Guara I, Guará",,,,,https://www.wimoveis.com.br/propriedades/locacao!-3-quartos!-qe-01-guara-i-2946190624.html,30-07-20
619,"Excelente Sobrado, Jardins Atenas, Goiânia/go.",440 m² área total 440 m² área útil 6 Quartos 6 Banheiros 5 Vagas,R$ 9.000,"Jardins Atenas, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/excelente-sobrado-jardins-atenas-goiania-go.-2946150299.html,30-07-20
620,Shin Qi 11 Conjunto 13 Lago Norte,900 m² área total 140 m² área útil 3 Quartos 3 Banheiros 2 Vagas,R$ 4.300,"SHIN QI 11 CONJUNTO 13, Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shin-qi-11-conjunto-13-lago-norte-111377883.html,30-07-20
621,Casa Próxima Ao Portal Shopping - Goiânia,200 m² área total 180 m² área útil 2 Quartos 1 Banheiro 3 Vagas,R$ 1.200,"Jardim Petrópolis, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-proxima-ao-portal-shopping-goiania-2946149831.html,30-07-20
622,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.000,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105829.html,30-07-20
623,"Casa para Aluguel - Vila União, 2 Quartos, 80 m²",80 m² área total 80 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.000,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-80-m-sup2-2946105776.html,30-07-20
624,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105834.html,30-07-20
625,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.000,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105749.html,30-07-20
626,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105788.html,30-07-20
627,"Casa para Aluguel - Vila União, 2 Quartos, 80 m²",80 m² área total 80 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.000,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-80-m-sup2-2946105800.html,30-07-20
628,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105858.html,30-07-20
629,"Casa para Aluguel - Vila União, 2 Quartos, 80 m²",80 m² área total 80 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-80-m-sup2-2946105799.html,30-07-20
630,"Casa para Aluguel - Vila União, 2 Quartos, 80 m²",80 m² área total 80 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-80-m-sup2-2946105748.html,30-07-20
631,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105816.html,30-07-20
632,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.000,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105784.html,30-07-20
633,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.000,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105867.html,30-07-20
634,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.000,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105825.html,30-07-20
635,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105814.html,30-07-20
636,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.000,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105871.html,30-07-20
637,"Casa para Aluguel - Vila União, 2 Quartos, 100 m²",100 m² área total 100 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-100-m-sup2-2946105856.html,30-07-20
638,"Casa, 500 m² - Venda Por R$4.500.000ou Aluguel Por R$15.000,00/mês - Residencial Alphaville Fl",745 m² área total 500 m² área útil 4 Quartos 7 Banheiros 6 Vagas,R$ 15.000,"Rua Pau Cetim 8, Residencial Alphaville Flamboyant, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-500-m-sup2--venda-por-r$4.500.000ou-aluguel-2946121523.html,30-07-20
639,"Casa para Aluguel - Vila União, 2 Quartos, 80 m²",80 m² área total 80 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-80-m-sup2-2946099402.html,30-07-20
640,"Casa para Aluguel - Vila União, 2 Quartos, 80 m²",80 m² área total 80 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-80-m-sup2-2946099517.html,30-07-20
641,"Casa para Aluguel - Vila União, 2 Quartos, 80 m²",80 m² área total 80 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-80-m-sup2-2946099265.html,30-07-20
642,"Casa para Aluguel - Vila União, 2 Quartos, 80 m²",80 m² área total 80 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 900,"Rua Alameda Alberto Nepomuceno, Vila Uniao, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-vila-uniao-2-quartos-80-m-sup2-2946099402.html,30-07-20
643,Excelente Casa no Lago Sul Próxima As Pontes Costa E Silva (Pontão) E Das Garças!,665 m² área total 665 m² área útil 5 Quartos 7 Banheiros 8 Vagas,R$ 25.000,"SHIS QL 8 Conjunto 6, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/excelente-casa-no-lago-sul-proxima-as-pontes-costa-e-2946075781.html,30-07-20
644,Seu Escritório no Melhor Espaço!,600 m² área total 600 m² área útil 5 Quartos 4 Banheiros,R$ 15.000,"SHIS QI 23 Chacará S 18 A 23, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/seu-escritorio-no-melhor-espaco!-2946075762.html,30-07-20
645,Casa - Qnm 38 Taguatinga,90 m² área total 90 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 1.500,"Centro, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-qnm-38-taguatinga-2946064042.html,30-07-20
646,"Casa Com 4 Dormitórios para Alugar Por R$13.000,00/mês - Setor De Habitações Individuais Sul - Bras",776 m² área total 776 m² área útil 4 Quartos 1 Banheiro 10 Vagas,R$ 13.000,"Quadra SHIS QI 7 Conjunto 2 6, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-para-alugar-por-r$13.000-00-mes-2946048940.html,30-07-20
647,"Casa para Aluguel - Lago Sul, 6 Quartos, 750 m²",750 m² área total 750 m² área útil 6 Quartos 7 Banheiros 6 Vagas,R$ 11.000,"Smdb Conjunto, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-lago-sul-6-quartos-750-m-sup2-2945993717.html,30-07-20
648,"Casa Com 7 Dormitórios para Alugar, 310 m² Por R$9.000,00/mês - Park Way - Brasília/df",2000 m² área total 310 m² área útil 7 Quartos 6 Banheiros 2 Vagas,R$ 9.000,"Quadra SMPW Quadra 27 Conjunto 3 6, Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-com-7-dormitorios-para-alugar-310-m-sup2--por-2945964828.html,30-07-20
649,"Sobrado para Alugar, 1 Quarto, Setor Pedro Ludovic",98 m² área total 98 m² área útil 1 Quarto 2 Banheiros 1 Vaga,R$ 1.100,"Setor Pedro Ludovico, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/sobrado-para-alugar-1-quarto-setor-pedro-ludovic-2945990064.html,30-07-20
650,Casa - Vila Renovação,300 m² área total 3 Quartos 1 Vaga,R$ 1.000,"Vila Renovação, Rio Verde",,,,,https://www.wimoveis.com.br/propriedades/casa-vila-renovacao-2945892949.html,30-07-20
